CODIGO|NOME|ESTADO
5115|RIBAMAR FIQUENE|MA
5116|SANTA FILOMENA DO MARANHÃO|MA
5117|SANTANA DO MARANHÃO|MA
5118|SANTO AMARO DO MARANHÃO|MA
5119|SÃO DOMINGOS DO AZEITÃO|MA
5120|SÃO FRANCISCO DO BREJÃO|MA
5121|SÃO JOÃO DO CARÚ|MA
5122|SÃO JOÃO DO SOTER|MA
5123|SÃO JOSÉ DOS BASÍLIOS|MA
5124|SÃO JOÃO DO PARAÍSO|MA
5125|SÃO PEDRO DA ÁGUA BRANCA|MA
5126|SÃO PEDRO DOS CRENTES|MA
5127|SÃO RAIMUNDO DO DOCA BEZERRA|MA
5128|SÃO ROBERTO|MA
5129|SATUBINHA|MA
5130|SENADOR ALEXANDRE COSTA|MA
5131|SENADOR LA ROCQUE|MA
5132|SERRANO DO MARANHÃO|MA
5133|SUCUPIRA DO RIACHÃO|MA
5134|TRIZIDELA DO VALE|MA
5135|TUFILÂNDIA|MA
5136|TURILÂNDIA|MA
5137|VILA NOVA DOS MARTÍRIOS|MA
5138|COLNIZA|MT
5139|CATAS ALTAS|MG
5140|CURVELÂNDIA|MT
5141|BOM JESUS DO ARAGUAIA|MT
5143|FIGUEIRÃO|MS
5144|CONGONHAS DO CAMPO|MG
5145|PREFEITURA DA CIDADE DO RIO DE JANEIRO - DIVIDA ATIVA|RJ
5146|JAÍBA|MG
5147|ORIZÂNIA|MG
5148|PIUMHI|MG
5149|QUELUZITA|MG
5150|SANTANA DO PIRAPAMA|MG
5151|SENADOR MODESTINO GONÇALVES|MG
5152|SERRA DA SAUDADE|MG
5153|ALCINÓPOLIS|MS
5154|AMAMBAÍ|MS
5155|COQUEIRO BAIXO|RS
5156|JAPORÃ|MS
5157|LAGUNA CARAPÃ|MS
5158|NOVA ALVORADA DO SUL|MS
5159|NOVO HORIZONTE DO SUL|MS
5160|ALTO BOA VISTA|MT
5161|CAMPOS DE JÚLIO|MT
5162|CANABRAVA DO NORTE|MT
5163|CARLINDA|MT
5164|CONFRESA|MT
5165|COTRIGUAÇU|MT
5166|FELIZ NATAL|MT
5167|GAÚCHA DO NORTE|MT
5168|GLÓRIA D'OESTE|MT
5169|LAMBARI D'OESTE|MT
5170|NOVA BANDEIRANTES|MT
5171|NOVA GUARITA|MT
5172|NOVA LACERDA|MT
5173|NOVA MARILÂNDIA|MT
5174|NOVA MARINGÁ|MT
5175|NOVA MONTE VERDE|MT
5176|NOVA UBIRATÃ|MT
5177|NOVO MUNDO|MT
5178|PLANALTO DA SERRA|MT
5179|PONTAL DO ARAGUAIA|MT
5180|PORTO ESTRELA|MT
5181|QUERÊNCIA|MT
5182|RIBEIRÃOZINHO|MT
5183|SANTA CARMEM|MT
5184|SANTO AFONSO|MT
5185|SÃO JOSÉ DO XINGU|MT
5186|SÃO PEDRO DA CIPA|MT
5187|SAPEZAL|MT
5188|TABAPORÃ|MT
5189|UNIÃO DO SUL|MT
5190|ABEL FIGUEIREDO|PA
5191|ÁGUA AZUL DO NORTE|PA
5192|ANAPU|PA
5193|AURORA DO PARÁ|PA
5194|BANNACH|PA
5195|BELTERRA|PA
5196|BRASIL NOVO|PA
5197|BREU BRANCO|PA
5198|CACHOEIRA DO PIRIÁ|PA
5199|CANAÃ DOS CARAJÁS|PA
5200|CUMARU DO NORTE|PA
5201|CURUÁ|PA
5202|ELDORADO DOS CARAJÁS|PA
5203|FLORESTA DO ARAGUAIA|PA
5204|GOIANÉSIA DO PARÁ|PA
5205|IPIXUNA DO PARÁ|PA
5206|JACAREACANGA|PA
5207|NOVA ESPERANÇA DO PIRIÁ|PA
5208|NOVA IPIXUNA|PA
5209|NOVO PROGRESSO|PA
5210|NOVO REPARTIMENTO|PA
5211|PALESTINA DO PARÁ|PA
5212|PAU D'ARCO|PA
5213|PIÇARRA|PA
5214|PLACAS|PA
5215|QUATIPURU|PA
5216|SANTA BÁRBARA DO PARÁ|PA
5217|SANTA LUZIA DO PARÁ|PA
5218|SÃO DOMINGOS DO ARAGUAIA|PA
5219|SÃO JOÃO DA PONTA|PA
5220|SÃO MIGUEL DO GOSTOSO|RN
5221|SAPUCAIA|PA
5222|TERRA ALTA|PA
5223|TERRA SANTA|PA
5224|TRACUATEUA|PA
5225|TRAIRÃO|PA
5226|ULIANÓPOLIS|PA
5227|VITÓRIA DO XINGU|PA
5228|ALCANTIL|PB
5229|BARRA DE SANTANA|PB
5230|CAMPO DE SANTANA|PB
5231|CAPIM|PB
5232|CASSERENGUE|PB
5233|CATURITÉ|PB
5234|COXIXOLA|PB
5235|CRUZ DO ESPÍRITO SANTO|PB
5236|DAMIÃO|PB
5237|IGARACY|PB
5238|PARARI|PB
5239|PEDRO RÉGIS|PB
5240|RIACHO DE SANTO ANTÔNIO|PB
5241|SANTARÉM|PB
5242|SÃO BENTINHO|PB
5243|SÃO DOMINGOS|PB
5244|SÃO DOMINGOS DO CARIRI|PB
5245|SÃO FRANCISCO|PB
5246|SÃO JOSÉ DE PRINCESA|PB
5247|SUPERINTENDÊNCIA DE TRANSPORTES E TRÂNSITO - STTRANS - JOÃO PESSOA|PB
5248|VISTA SERRANA|PB
5249|ARAÇOIABA|PE
5250|CARNAUBEIRA DA PENHA|PE
5251|DORMENTES|PE
5252|JAQUEIRA|PE
5253|JATOBÁ|PE
5254|JUCATI|PE
5255|LAGOA DO CARRO|PE
5256|LAGOA DO ITAENGA|PE
5257|LAGOA GRANDE|PE
5258|MANARI|PE
5259|QUIXABÁ|PE
5260|SANTA CRUZ|PE
5261|SANTA CRUZ DA BAIXA VERDE|PE
5262|SANTA FILOMENA|PE
5263|VERTENTE DO LÉRIO|PE
5264|XEXÉU|PE
5265|ACAUÃ|PI
5266|ALAGOINHA DO PIAUÍ|PI
5267|BAIXA GRANDE DO RIBEIRO|PI
5268|BARRA D'ALCÂNTARA|PI
5269|BELA VISTA DO PIAUÍ|PI
5270|BELÉM DO PIAUÍ|PI
5271|BOA HORA|PI
5272|BOM PRINCÍPIO DO PIAUÍ|PI
5273|BOQUEIRÃO DO PIAUÍ|PI
5274|BREJO DO PIAUÍ|PI
5275|CAJAZEIRAS DO PIAUÍ|PI
5276|CAMPO ALEGRE DO FIDALGO|PI
5277|CAMPO GRANDE DO PIAUÍ|PI
5278|CAMPO LARGO DO PIAUÍ|PI
5279|CAPITÃO GERVÁSIO OLIVEIRA|PI
5280|CARAÚBAS DO PIAUÍ|PI
5281|CAXINGÓ|PI
5282|COCAL DE TELHA|PI
5283|COCAL DOS ALVES|PI
5284|COLÔNIA DO GURGUÉIA|PI
5285|COLÔNIA DO PIAUÍ|PI
5286|PAU D'ARCO|PI
5287|PINHAL DA SERRA|RS
5288|CURRAIS|PI
5289|FARTURA DO PIAUÍ|PI
5290|FLORESTA DO PIAUÍ|PI
5291|FRANCISCO MACEDO|PI
5292|GEMINIANO|PI
5293|GUARIBAS|PI
5294|JARDIM DO MULATO|PI
5295|JATOBÁ DO PIAUÍ|PI
5296|JOÃO COSTA|PI
5297|JOCA MARQUES|PI
5298|JUAZEIRO DO PIAUÍ|PI
5299|JÚLIO BORGES|PI
5300|JUREMA|PI
5301|LAGOA DE SÃO FRANCISCO|PI
5302|LAGOA DO PIAUÍ|PI
5303|MADEIRO|PI
5304|MASSÂPE DO PIAUÍ|PI
5305|MILTON BRANDÃO|PI
5306|MORRO CABEÇA NO TEMPO|PI
5307|MORRO DO CHAPÉU DO PIAUÍ|PI
5308|MURICI DOS PORTELAS|PI
5309|NOSSA SENHORA DE NAZARÉ|PI
5310|NOVA SANTA RITA|PI
5311|NOVO SANTO ANTÔNIO|PI
5312|OLHO D'ÁGUA DO PIAUÍ|PI
5313|PAQUETÁ|PI
5314|PEDRO LAURENTINO|PI
5315|PORTO ALEGRE DO PIAUÍ|PI
5316|RIBEIRA DO PIAUÍ|PI
5317|SANTANA DO PIAUÍ|PI
5318|SANTO ANTÔNIO DOS MILAGRES|PI
5319|SÃO FRANCISCO DE ASSIS DO PIAUÍ|PI
5320|SÃO JOÃO DA FRONTEIRA|PI
5321|SÃO JOÃO DA VARJOTA|PI
5322|SÃO JOÃO DO ARRAIAL|PI
5323|SÃO LOURENÇO DO PIAUÍ|PI
5324|SÃO MIGUEL DA BAIXA GRANDE|PI
5325|SÃO MIGUEL DO FIDALGO|PI
5326|SEBASTIÃO BARROS|PI
5327|SEBASTIÃO LEAL|PI
5328|SUSSUAPARA|PI
5329|TAMBORIL DO PIAUÍ|PI
5330|TANQUE DO PIAUÍ|PI
5331|VERA MENDES|PI
5332|VILA NOVA DO PIAUÍ|PI
5333|WALL FERRAZ|PI
5334|ÂNGULO|PR
5335|ARAPUÃ|PR
5336|ARIRANHA DO IVAÍ|PR
5337|BELA VISTA DA CAROBA|PR
5338|BOA VENTURA DE SÃO ROQUE|PR
5339|BOM JESUS DO SUL|PR
5340|CAMPINA DO SIMÃO|PR
5341|CORONEL DOMINGOS SOARES|PR
5342|ALTO PARAÍSO|PR
5343|CRUZMALTINA|PR
5344|DOUTOR ULYSSES|PR
5345|ESPERANÇA NOVA|PR
5346|ESPIGÃO ALTO DO IGUAÇU|PR
5347|FERNANDES PINHEIRO|PR
5348|FOZ DO JORDÃO|PR
5349|GOIOXIM|PR
5350|GUAMIRANGA|PR
5351|ITAIPULÂNDIA|PR
5352|ITAPERUÇU|PR
5353|LARANJAL|PR
5354|MANFRINÓPOLIS|PR
5355|MARQUINHO|PR
5356|MATO RICO|PR
5357|MERCEDES|PR
5358|NOVO ITACOLOMI|PR
5359|PEROBAL|PR
5360|PITANGUEIRAS|PR
5361|PORTO BARREIRO|PR
5362|PRADO FERREIRA|PR
5363|QUARTO CENTENÁRIO|PR
5364|QUATRO PONTES|PR
5365|RAMILÂNDIA|PR
5366|RESERVA DO IGUAÇU|PR
5367|RIO BRANCO DO IVAÍ|PR
5368|JEQUIÁ DA PRAIA|AL
5369|SÃO MANOEL DO PARANÁ|PR
5370|SAUDADE DO IGUAÇU|PR
5371|SERRANÓPOLIS DO IGUAÇU|PR
5372|TUNAS DO PARANÁ|PR
5373|PONTAL DO SUL|PR
5374|CARAPEBUS|RJ
5375|SUPERINTENDÊNCIA DE TRÂNSITO E TRANSPORTE DA CAMAÇARI|BA
5376|PREFEITURA MUNICIPAL DE VALE DE SÃO DOMINGOS |MT
5377|SÃO JOSÉ DE UBÁ|RJ
5378|SEROPÉDICA|RJ
5379|BODÓ|RN
5380|CAIÇARA DO NORTE|RN
5381|FERNANDO PEDROZA|RN
5382|ITAJÁ|RN
5383|MAJOR SALES|RN
5384|SERRA CAIADA|RN
5385|PORTO DO MANGUE|RN
5386|RIO DO FOGO|RN
5387|SANTA MARIA|RN
5388|SÃO MIGUEL DE TOUROS|RN
5389|SERRINHA DOS PINTOS|RN
5390|TENENTE LAURENTINO CRUZ|RN
5391|TIBAU|RN
5392|TRIUNFO POTIGUAR|RN
5393|VENHA-VER|RN
5394|ALTO ALEGRE DO PARECIS|RO
5395|BURITIS|RO
5396|CHUPINGUAIA|RO
5397|CUJUBIM|RO
5398|ITAPUÃ DO OESTE|RO
5399|NOVA MAMORÉ|RO
5400|NOVO HORIZONTE DO OESTE|RO
5401|PARECIS|RO
5402|PRIMAVERA DE RONDÔNIA|RO
5403|SÃO FELIPE D'OESTE|RO
5404|SÃO FRANCISCO DO GUAPORÉ|RO
5405|TEIXEIRÓPOLIS|RO
5406|VALE DO ANARI|RO
5407|AMAJARI|RR
5408|CANTÁ|RR
5409|CAROEBE|RR
5410|IRACEMA|RR
5411|PACARAIMA|RR
5412|RORAINÓPOLIS|RR
5413|UIRAMUTÃ|RR
5414|ALTO FELIZ|RS
5415|AMETISTA DO SUL|RS
5416|ARAMBARÉ|RS
5417|ARARICÁ|RS
5418|BARÃO DO TRIUNFO|RS
5419|BARRA DO GUARITA|RS
5420|BARRA DO QUARAÍ|RS
5421|BARRA DO RIO AZUL|RS
5422|BARRA FUNDA|RS
5423|BENJAMIN CONSTANT DO SUL|RS
5424|BOA VISTA DAS MISSÕES|RS
5425|BOA VISTA DO SUL|RS
5426|BOM PROGRESSO|RS
5427|BROCHIER|RS
5428|CAMPESTRE DA SERRA|RS
5429|CONQUISTA D'OESTE|MT
5430|CAPITÃO|RS
5431|CAPIVARI DO SUL|RS
5432|CARAÁ|RS
5433|CARLOS GOMES|RS
5434|CENTENÁRIO|RS
5435|CERRITO|RS
5436|CHARRUA|RS
5437|CHUÍ|RS
5438|CHUVISCA|RS
5439|COLINAS|RS
5440|COQUEIROS DO SUL|RS
5441|CORONEL BARROS|RS
5442|CAPÃO DO CIPÓ|RS
5443|COXILHA|RS
5444|JACUIZINHO|RS
5445|MATO QUEIMADO|RS
5446|CRISTAL DO SUL|RS
5447|CRUZALTENSE|
5448|DERRUBADAS|RS
5449|DILERMANDO DE AGUIAR|RS
5450|DOIS IRMÃOS DAS MISSÕES|RS
5451|DOM PEDRO DE ALCÂNTARA|RS
5452|DOUTOR RICARDO|RS
5453|ENGENHO VELHO|RS
5454|ESPERANÇA DO SUL|RS
5455|ESTRELA VELHA|RS
5456|FAZENDA VILANOVA|RS
5457|FLORIANO PEIXOTO|RS
5458|GARRUCHOS|RS
5459|GENTIL|RS
5460|GRAMADO DOS LOUREIROS|RS
5461|GRAMADO XAVIER|RS
5462|HERVAL|RS
5463|HERVEIRAS|RS
5464|HULHA NEGRA|RS
5465|INHACORÁ|RS
5466|ITAARA|RS
5467|ITAPUCA|RS
5468|JARI|RS
5469|LAGOA DOS TRÊS CANTOS|RS
5470|LAJEADO DO BUGRE|RS
5471|LINDOLFO COLLOR|RS
5472|LINHA NOVA|RS
5473|MAÇAMBARA|RS
5474|MAMPITUBA|RS
5475|MANOEL VIANA|RS
5476|MAQUINÉ|RS
5477|MARATÁ|RS
5478|MARIANA PIMENTEL|RS
5479|MARQUES DE SOUZA|RS
5480|MATO CASTELHANO|RS
5481|MATO LEITÃO|RS
5482|MINAS DO LEÃO|RS
5483|MONTE ALEGRE DOS CAMPOS|RS
5484|MONTE BELO DO SUL|RS
5485|MORMAÇO|RS
5486|MORRINHOS DO SUL|RS
5487|MORRO REUTER|RS
5488|MUITOS CAPÕES|RS
5489|MULITERNO|RS
5490|NICOLAU VERGUEIRO|RS
5491|NOVA BOA VISTA|RS
5492|NOVA CANDELÁRIA|RS
5493|NOVA PÁDUA|RS
5494|NOVA RAMADA|RS
5495|NOVA SANTA RITA|RS
5496|NOVO BARREIRO|RS
5497|NOVO CABRAIS|RS
5498|NOVO MACHADO|RS
5499|NOVO TIRADENTES|RS
5500|PARECI NOVO|RS
5501|PASSA SETE|RS
5502|PASSO DO SOBRADO|RS
5503|PICADA CAFÉ|RS
5504|PINHAL GRANDE|RS
5505|PINHEIRINHO DO VALE|RS
5506|PONTÃO|RS
5507|PONTE PRETA|RS
5508|PORTO MAUÁ|RS
5509|PORTO VERA CRUZ|RS
5510|PRESIDENTE LUCENA|RS
5511|QUEVEDOS|RS
5512|RIO DOS ÍNDIOS|RS
5513|SALVADOR DAS MISSÕES|RS
5514|SANTA CLARA DO SUL|RS
5515|SANTO ANTÔNIO DO PALMA|RS
5516|SANTO ANTÔNIO DO PLANALTO|RS
5517|SANTO EXPEDITO DO SUL|RS
5518|SÃO JOSÉ DAS MISSÕES|RS
5519|SÃO JOSÉ DO INHACORÁ|RS
5520|SÃO JOSÉ DOS AUSENTES|RS
5521|SÃO MARTINHO DA SERRA|RS
5522|SÃO PEDRO DA SERRA|RS
5523|SÃO PEDRO DO BUTIÁ|RS
5524|SÃO VALENTIM DO SUL|RS
5525|SÃO VALÉRIO DO SUL|RS
5526|SENADOR SALGADO FILHO|RS
5527|SENTINELA DO SUL|RS
5528|SÉRIO|RS
5529|SERTÃO SANTANA|RS
5530|SETE DE SETEMBRO|RS
5531|TABAÍ|RS
5532|TIRADENTES DO SUL|RS
5533|TOROPI|RS
5534|TRAVESSEIRO|RS
5535|TRÊS FORQUILHAS|RS
5536|TUPANCI DO SUL|RS
5537|TURUÇU|RS
5538|UBIRETAMA|RS
5539|UNIÃO DA SERRA|RS
5540|UNISTALDA|RS
5541|VALE DO SOL|RS
5542|VALE VERDE|RS
5543|VESPASIANO CORREA|RS
5544|VILA LÂNGARO|RS
5545|VILA NOVA DO SUL|RS
5546|VITÓRIA DAS MISSÕES|RS
5547|XANGRI-LÁ|RS
5548|ÁGUAS FRIAS|SC
5549|ALTO BELA VISTA|SC
5550|ARABUTÃ|SC
5551|ARVOREDO|SC
5552|BALNEÁRIO ARROIO DO SILVA|SC
5553|BALNEÁRIO BARRA DO SUL|SC
5554|BALNEÁRIO GAIVOTA|SC
5555|BANDEIRANTE|SC
5556|BARRA BONITA|SC
5557|BELA VISTA DO TOLDO|SC
5558|BELMONTE|SC
5559|BOCAINA DO SUL|SC
5560|BOM JESUS|SC
5561|BOM JESUS DO OESTE|SC
5562|BOMBINHAS|SC
5563|BRAÇO DO TROMBUDO|SC
5564|BRUNÓPOLIS|SC
5565|CALMON|SC
5566|CAPÃO ALTO|SC
5567|CAPIVARI DE BAIXO|SC
5568|CERRO NEGRO|SC
5569|CHAPADÃO DO LAGEADO|SC
5570|CORDILHEIRA ALTA|SC
5571|CORONEL MARTINS|SC
5572|PAULO BENTO|
5573|CUNHATAÍ|SC
5574|ENTRE RIOS|SC
5575|ERMO|SC
5576|ITATI|RS
5577|FLOR DO SERTÃO|SC
5578|FORMOSA DO SUL|SC
5579|FREI ROGÉRIO|SC
5580|GUATAMBÚ|SC
5581|IBIAM|SC
5582|IOMERÊ|SC
5583|IPUAÇU|SC
5584|IRATI|SC
5585|JARDINÓPOLIS|SC
5586|JUPIÁ|SC
5587|LAJEADO GRANDE|SC
5588|WESTFALIA|RS
5589|LUZERNA|SC
5590|MACIEIRA|SC
5591|MIRIM DOCE|SC
5592|MONTE CARLO|SC
5593|MORRO GRANDE|SC
5594|NOVA ITABERABA|SC
5595|NOVO HORIZONTE|SC
5596|OURO VERDE|SC
5597|PAIAL|SC
5598|PAINEL|SC
5599|PALMEIRA|SC
5600|PASSO DE TORRES|SC
5601|PASSOS MAIA|SC
5602|PLANALTO ALEGRE|SC
5603|PONTE ALTA DO NORTE|SC
5604|PRINCESA|SC
5605|RIO RUFINO|SC
5606|RIQUEZA|SC
5607|SALTINHO|SC
5608|SANGÃO|SC
5609|SANTA HELENA|SC
5610|SANTA TEREZINHA|SC
5611|SANTA TEREZINHA DO PROGRESSO|SC
5612|SANTIAGO DO SUL|SC
5613|SÃO BERNARDINO|SC
5614|SÃO CRISTOVÃO DO SUL|SC
5615|SÃO JOÃO DO ITAPERIÚ|SC
5616|SÃO JOÃO DO OESTE|SC
5617|SÃO MIGUEL DA BOA VISTA|SC
5618|SÃO PEDRO DE ALCÂNTARA|SC
5619|SUL BRASIL|SC
5620|TIGRINHOS|SC
5621|TREVISO|SC
5622|VARGEM|SC
5623|VARGEM BONITA|SC
5624|ZORTÉA|SC
5625|PARAÍSO|SC
5626|ROSÁRIO DO CATETE|SE
5628|ARCO-ÍRIS|SP
5629|BREJO ALEGRE|SP
5630|CANAS|SP
5631|CHAVANTES|SP
5632|ÁGUAS DE PARAIBA DO SUL|SP
5633|CRUZ DAS POSSES|SP
5634|ELISIÁRIO|SP
5635|FERNÃO|SP
5636|IPIGUÁ|SP
5637|ITAPIRAPUÃ PAULISTA|SP
5638|LOURDES|SP
5639|FERNÃO DIAS|SP
5640|MARAPOAMA|SP
5641|MESÓPOLIS|SP
5642|NANTES|SP
5645|NOVA CAMPINA|SP
5646|NOVA CASTILHO|SP
5647|OUROESTE|SP
5648|PAULISTÂNIA|SP
5649|PRACINHA|SP
5650|PRATÂNIA|SP
5651|RIBEIRÃO DOS ÍNDIOS|SP
5652|SANTA CRUZ DA ESPERANÇA|SP
5653|SANTA SALETE|SP
5654|SÃO LOURENÇO DA SERRA|SP
5655|TAQUARAL|SP
5656|TORRE DE PEDRA|SP
5657|TRABIJU|SP
5658|VARGEM|SP
5659|VITÓRIA BRASIL|SP
5660|ZACARIAS|SP
5661|AGUIARNÓPOLIS|TO
5662|ARAGUANÃ|TO
5663|BANDEIRANTES DO TOCANTINS|TO
5664|BARRA DO OURO|TO
5665|CARRASCO BONITO|TO
5666|CHAPADA DA NATIVIDADE|TO
5667|CHAPADA DE AREIA|TO
5668|SÃO VICENTE DO SERIDÓ|PB
5669|CASTANHEIRAS|MG
5670|BOA VISTA DO CADEADO|RS
5671|CRIXÁS DO TOCANTINS|TO
5672|IPUEIRAS|TO
5673|FORQUETINHA|RS
5674|LAJEADO|
5675|LAVANDEIRA|TO
5676|LUZINÓPOLIS|
5677|PREFEITURA MUNICIPAL DE BALNEÁRIO RINCÃO (NOVA)|SC
5678|OLIVEIRA DE FÁTIMA|TO
5679|PALMEIRAS DO TOCANTINS|TO
5680|PUGMIL|TO
5681|RIO DA CONCEIÇÃO|TO
5682|RIO DOS BOIS|TO
5683|SANTA FÉ DO ARAGUAIA|TO
5684|SANTA RITA DO TOCANTINS|TO
5685|SANTA TEREZINHA DO TOCANTINS|TO
5686|SÃO SALVADOR DO TOCANTINS|TO
5687|SÃO SEBASTIÃO DO TOCANTINS|TO
5688|SUCUPIRA|TO
5689|TALISMÃ|TO
5690|TUPIRAMA|TO
5691|DPRF -PMMG|MG
5692|NOVA NAZARÉ|MT
5693|ACEGUÁ|RS
5694|BOZANO|RS
5695|ARROIO DO PADRE|RS
5696|MOJUI DOS CAMPOS|PA
5697|CAPÃO BONITO DO SUL|RS
5698|SERRA NOVA DOURADA|MT
5699|ALMIRANTE TAMANDARÉ DO SUL|RS
5700|PARAÍSO DAS ÁGUAS|MS
5701|SÃO PAULO – NOVA BARRA |SP
5702|PINTO BANDEIRA|RS
5703|MATÕES DO NORTE|MA
5704|PREFEITURA MUNICIPAL DE ALUMÍNIO|SP
5705|PREFEITURA MUNICIPAL DE SÃO PAULO (PPI SECURETIZADO)|SP
6217|PREFEITURA BATATAIS|SP
5801|POLICIA RODOVIÁRIA FEDERAL|
5802|DNER|
5803|DETRAN - AC|AC
5804|DER - AC|AC
5805|DETRAN - AL|AL
5806|DER - AL|AL
5807|DETRAN - AM|AM
5808|DER - AM|AM
5809|DETRAN - AP|AP
5810|DER - AP|AP
5811|DETRAN - BA|BA
5812|SUPERINTENDENCIA DE INFRAESTRUTURA DE TRANSPORTES - SIT|BA
5813|DETRAN - CE (MULTAS)|CE
5814|DER - CE|CE
5815|DETRAN - DF|DF
5816|DER - DF|DF
5817|DETRAN - ES|ES
5818|DER - ES|ES
5819|DETRAN - GO|GO
5820|DER - GO|GO
5821|DETRAN - MA|MA
5822|DER - MA|MA
5823|DETRAN - MT|MT
5824|DER - MT|MT
5825|DETRAN - MS|MS
5826|DER - MS|MS
5827|DETRAN - MG|MG
5828|DER - MG|MG
5829|DETRAN - PA|PA
5830|DER - PA|PA
5831|DETRAN - PB|PB
5832|DER - PB|PB
5833|DETRAN - PR|PR
5834|DER - PR|PR
5835|DETRAN - PE|PE
5836|DER - PE|PE
5837|DETRAN - PI|PI
5838|DER - PI|PI
5839|DETRAN - RJ|RJ
5840|DER - RJ|RJ
5841|DETRAN - RN|RN
5842|DER - RN|RN
5843|DETRAN - RS|RS
5844|DER - RS|RS
5845|DETRAN - RO|RO
5846|DER - RO|RO
5847|DETRAN - RR|RR
5848|DER - RR|RR
5849|DETRAN - SC|SC
5850|DER - SC|SC
5851|DETRAN - SP|SP
5852|DER - SP|SP
5853|DERSA - SP|SP
5854|DETRAN - SE|SE
5855|DER - SE|SE
5856|DETRAN - TO|TO
5857|DER - TO|TO
5858|SECRETARIA DO ESTADO DO ACRE |AC
5859|SECRETARIA DO ESTADO DE ALAGOAS|AL
5860|SECRETARIA DO ESTADO DO AMAPÁ |AP
5861|SECRETARIA DO ESTADO DO AMAZONAS|AM
5862|SECRETARIA DO ESTADO DA BAHIA |BA
5863|SECRETARIA DO ESTADO DO CEARÁ |CE
5864|SECRETARIA DO ESTADO DO ESPÍRITO SANTO|ES
5865|SECRETARIA DO ESTADO DE GOIÁS|GO
5866|SECRETARIA DO GOVERNO DO DISTRITO FEDERAL |DF
5867|GERÊNCIA DE ESTADO DA RECEITA ESTADUAL - MARANHÃO|MA
5868|SECRETARIA DO ESTADO DE MATO GROSSO|MT
5869|SECRETARIA DO ESTADO DE MATO GROSSO DO SUL |MTS
5870|SECRETARIA DO ESTADO DE MINAS GERAIS-EXERC.98 |MG
5871|SECRETARIA DO ESTADO DO PARÁ |PA
5872|SECRETARIA DO ESTADO DA PARAÍBA |PB
5873|SECRETARIA DO ESTADO DO PARANÁ |PR
5874|SECRETARIA DO ESTADO DE PERNAMBUCO |PE
5875|SECRETARIA DO ESTADO DO PIAUÍ |PI
5876|SECRETARIA DO ESTADO DO RIO DE JANEIRO |RJ
5877|SECRETARIA DO ESTADO DO RIO GRANDE DO NORTE |RN
5878|SECRETARIA DO ESTADO DO RIO GRANDE DO SUL |RS
5879|SECRETARIA DO ESTADO DE RONDÔNIA |RO
5880|SECRETARIA DO ESTADO DE RORAIMA|RR
5881|SECRETARIA DO ESTADO DE SANTA CATARINA   |SC
5882|SECRETARIA DO ESTADO DE SÃO PAULO |SP
5883|SECRETARIA DO ESTADO DE SERGIPE |SE
5884|SECRETARIA DO ESTADO DE TOCANTINS |TO
5885|SECRETARIA DA FAZENDA DE SÃO PAULO - MULTAS MUNICIPAIS|SP
5886|SECRETARIA DA FAZENDA DE SÃO PAULO - MILT|SP
5887|SECRETARIA DA FAZENDA DE MINAS GERAIS – MULTA|MG
5888|GOVERNADOR LINDENBERG|
5889|PREFEITURA DO MUNICIPIO DE SÃO PAULO - DIVIDA ATIVA|SP
5890|TIO HUGO|RS
5891|SANTO ANTÔNIO DO LESTE|MT
9827|POLICIA MILITAR DE MINAS GERAIS - DPRF|MG
5892|AGÊNCIA NACIONAL DE TRANSPORTES-ANTT|BR
5893|DNIT-DEPARTAMENTO NACIONAL DE INFRA ESTRUTURA DE TRANSPORTES|BR
5894|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 1ª SUPERINTENDÊNCIA|GO
5895|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 17ª SUPERINTENDÊNCIA|PI
5896|SANTO ANDRÉ - EXCLUSIVO PARA O EXERCÍCIO DE 2004|SP
5897|DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL - 2ª SUPERINTENDÊNCIA|MT
5898|DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL - 3ª SUPERINTENDÊNCIA|MS
5899|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 4ª SUPERINTENDÊNCIA|MG
5900|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 5ª SUPERINTENDÊNCIA|RJ
5901|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 6ª SUPERINTENDÊNCIA |SP
5902|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 7ª SUPERINTENDÊNCIA|PR
5903|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 8ª SUPERINTENDÊNCIA|SC
5904|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 9ª SUPERINTENDÊNCIA|RS
5905|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 10ª SUPERINTENDÊNCIA|BA
5906|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 11ª SUPERINTENDÊNCIA |PE
5907|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 12ª SUPERINTENDÊNCIA|ES
5908|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 13ª SUPERINTENDÊCIA|AL
